class_date,course_type,level_category,language,predicted_q,final_q
2017-11-18 12:30:00.000,Private,True Beginner,Spanish,1.704,2
2017-11-18 12:30:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 13:00:00.000,Live,High Beginner,Portuguese,2.6448,3
2017-11-18 13:00:00.000,Private,True Beginner,Portuguese,0.57,1
2017-11-18 13:00:00.000,Live,True Beginner,Spanish,11.8668,12
2017-11-18 13:00:00.000,Live,High Beginner,Spanish,16.8914,17
2017-11-18 13:00:00.000,Private,High Beginner,Spanish,2.2616,2
2017-11-18 13:00:00.000,Live,True Beginner,Portuguese,1.7113,2
2017-11-18 13:00:00.000,Live,Intermediate,Spanish,8.3734,8
2017-11-18 13:00:00.000,Private,True Beginner,Spanish,1.8172,2
2017-11-18 13:00:00.000,Private,Intermediate,Spanish,0.4806,0
2017-11-18 13:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 13:00:00.000,Live,Intermediate,Portuguese,1.8674,2
2017-11-18 13:00:00.000,Private,High Beginner,Portuguese,0.5765,1
2017-11-18 13:30:00.000,Live,High Beginner,Spanish,14.2236,14
2017-11-18 13:30:00.000,Live,True Beginner,Spanish,9.9217,10
2017-11-18 13:30:00.000,Private,True Beginner,Spanish,0.8902,1
2017-11-18 13:30:00.000,Live,Intermediate,Spanish,7.9355,8
2017-11-18 13:30:00.000,Private,Intermediate,Spanish,0.7069,1
2017-11-18 13:30:00.000,Private,High Beginner,Portuguese,0.5765,1
2017-11-18 13:30:00.000,Live,Intermediate,Portuguese,0.9003,1
2017-11-18 13:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 13:30:00.000,Live,True Beginner,Portuguese,0.7844,1
2017-11-18 13:30:00.000,Private,High Beginner,Spanish,2.3748,2
2017-11-18 13:30:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 13:30:00.000,Live,High Beginner,Portuguese,1.9441,2
2017-11-18 14:00:00.000,Private,True Beginner,Spanish,1.3281,1
2017-11-18 14:00:00.000,Private,True Beginner,Portuguese,0.57,1
2017-11-18 14:00:00.000,Live,True Beginner,Portuguese,2.3755,2
2017-11-18 14:00:00.000,Live,High Beginner,Spanish,16.1469,16
2017-11-18 14:00:00.000,Live,High Beginner,Portuguese,2.758,3
2017-11-18 14:00:00.000,Live,True Beginner,Spanish,11.604,12
2017-11-18 14:00:00.000,Private,High Beginner,Portuguese,0.5765,1
2017-11-18 14:00:00.000,Private,Intermediate,Spanish,0.3821,0
2017-11-18 14:00:00.000,Live,Intermediate,Portuguese,1.7907,2
2017-11-18 14:00:00.000,Private,High Beginner,Spanish,1.5975,2
2017-11-18 14:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 14:00:00.000,Live,Intermediate,Spanish,9.2639,9
2017-11-18 14:30:00.000,Live,High Beginner,Portuguese,1.6413,2
2017-11-18 14:30:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 14:30:00.000,Live,Intermediate,Spanish,7.348,7
2017-11-18 14:30:00.000,Private,True Beginner,Spanish,1.0033,1
2017-11-18 14:30:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-18 14:30:00.000,Live,High Beginner,Spanish,13.9754,14
2017-11-18 14:30:00.000,Private,High Beginner,Spanish,2.05,2
2017-11-18 14:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-18 14:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 14:30:00.000,Live,True Beginner,Portuguese,1.7113,2
2017-11-18 14:30:00.000,Live,Intermediate,Portuguese,1.9039,2
2017-11-18 14:30:00.000,Live,True Beginner,Spanish,10.2245,10
2017-11-18 15:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 15:00:00.000,Live,Intermediate,Portuguese,1.5645,2
2017-11-18 15:00:00.000,Private,Intermediate,Spanish,0.1558,0
2017-11-18 15:00:00.000,Private,High Beginner,Spanish,1.8237,2
2017-11-18 15:00:00.000,Live,True Beginner,Spanish,10.3742,10
2017-11-18 15:00:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-18 15:00:00.000,Live,Intermediate,Spanish,9.0522,9
2017-11-18 15:00:00.000,Live,High Beginner,Spanish,14.3148,14
2017-11-18 15:00:00.000,Live,High Beginner,Portuguese,1.6412,2
2017-11-18 15:00:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 15:00:00.000,Private,True Beginner,Spanish,1.4412,1
2017-11-18 15:00:00.000,Live,True Beginner,Portuguese,1.485,1
2017-11-18 15:30:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-18 15:30:00.000,Private,True Beginner,Spanish,1.704,2
2017-11-18 15:30:00.000,Live,High Beginner,Portuguese,2.5317,3
2017-11-18 15:30:00.000,Live,True Beginner,Portuguese,0.6712,1
2017-11-18 15:30:00.000,Private,Intermediate,Spanish,0.0427,0
2017-11-18 15:30:00.000,Live,High Beginner,Spanish,14.428,14
2017-11-18 15:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 15:30:00.000,Live,Intermediate,Spanish,7.9355,8
2017-11-18 15:30:00.000,Private,High Beginner,Spanish,1.8237,2
2017-11-18 15:30:00.000,Live,Intermediate,Portuguese,1.5645,2
2017-11-18 15:30:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 15:30:00.000,Live,True Beginner,Spanish,10.8887,11
2017-11-18 16:00:00.000,Live,Intermediate,Spanish,8.8479,9
2017-11-18 16:00:00.000,Private,True Beginner,Spanish,1.6675,2
2017-11-18 16:00:00.000,Live,True Beginner,Portuguese,1.3719,1
2017-11-18 16:00:00.000,Live,High Beginner,Portuguese,2.2069,2
2017-11-18 16:00:00.000,Private,High Beginner,Spanish,2.05,2
2017-11-18 16:00:00.000,Private,High Beginner,Portuguese,0.5765,1
2017-11-18 16:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-18 16:00:00.000,Live,Intermediate,Portuguese,1.6776,2
2017-11-18 16:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 16:00:00.000,Live,High Beginner,Spanish,15.1287,15
2017-11-18 16:00:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 16:00:00.000,Live,True Beginner,Spanish,11.4143,11
2017-11-18 16:30:00.000,Private,High Beginner,Portuguese,0.5765,1
2017-11-18 16:30:00.000,Live,High Beginner,Portuguese,3.2324,3
2017-11-18 16:30:00.000,Live,True Beginner,Spanish,11.7756,12
2017-11-18 16:30:00.000,Private,True Beginner,Spanish,1.0033,1
2017-11-18 16:30:00.000,Live,Intermediate,Portuguese,1.3382,1
2017-11-18 16:30:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 16:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 16:30:00.000,Private,High Beginner,Spanish,1.8237,2
2017-11-18 16:30:00.000,Live,True Beginner,Portuguese,1.1603,1
2017-11-18 16:30:00.000,Live,Intermediate,Spanish,8.3734,8
2017-11-18 16:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-18 16:30:00.000,Live,High Beginner,Spanish,15.0155,15
2017-11-18 17:00:00.000,Live,True Beginner,Spanish,12.8923,13
2017-11-18 17:00:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 17:00:00.000,Private,High Beginner,Portuguese,0.6896,1
2017-11-18 17:00:00.000,Live,Intermediate,Portuguese,1.5645,2
2017-11-18 17:00:00.000,Live,True Beginner,Portuguese,1.485,1
2017-11-18 17:00:00.000,Private,High Beginner,Spanish,2.8638,3
2017-11-18 17:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 17:00:00.000,Private,Intermediate,Spanish,0.5937,1
2017-11-18 17:00:00.000,Live,High Beginner,Portuguese,3.3455,3
2017-11-18 17:00:00.000,Private,True Beginner,Spanish,1.5909,2
2017-11-18 17:00:00.000,Live,Intermediate,Spanish,9.6544,10
2017-11-18 17:00:00.000,Live,High Beginner,Spanish,18.3621,18
2017-11-18 17:30:00.000,Live,Intermediate,Spanish,10.2055,10
2017-11-18 17:30:00.000,Private,True Beginner,Spanish,1.704,2
2017-11-18 17:30:00.000,Private,High Beginner,Portuguese,0.8028,1
2017-11-18 17:30:00.000,Private,True Beginner,Portuguese,0.7962,1
2017-11-18 17:30:00.000,Live,Intermediate,Portuguese,1.5645,2
2017-11-18 17:30:00.000,Private,High Beginner,Spanish,1.9368,2
2017-11-18 17:30:00.000,Live,True Beginner,Portuguese,0.6712,1
2017-11-18 17:30:00.000,Live,High Beginner,Spanish,17.9242,18
2017-11-18 17:30:00.000,Live,True Beginner,Spanish,13.0419,13
2017-11-18 17:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 17:30:00.000,Live,High Beginner,Portuguese,2.7945,3
2017-11-18 17:30:00.000,Private,Intermediate,Spanish,0.4806,0
2017-11-18 18:00:00.000,Live,Intermediate,Spanish,10.6434,11
2017-11-18 18:00:00.000,Live,High Beginner,Portuguese,2.5317,3
2017-11-18 18:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 18:00:00.000,Private,True Beginner,Spanish,1.704,2
2017-11-18 18:00:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 18:00:00.000,Live,True Beginner,Spanish,14.5199,15
2017-11-18 18:00:00.000,Live,True Beginner,Portuguese,1.8244,2
2017-11-18 18:00:00.000,Live,Intermediate,Portuguese,2.3418,2
2017-11-18 18:00:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-18 18:00:00.000,Private,High Beginner,Spanish,2.5244,3
2017-11-18 18:00:00.000,Private,Intermediate,Spanish,0.7434,1
2017-11-18 18:00:00.000,Live,High Beginner,Spanish,21.9568,22
2017-11-18 18:30:00.000,Live,True Beginner,Portuguese,1.7113,2
2017-11-18 18:30:00.000,Live,Intermediate,Portuguese,1.9039,2
2017-11-18 18:30:00.000,Live,Intermediate,Spanish,10.0157,10
2017-11-18 18:30:00.000,Private,High Beginner,Spanish,2.2762,2
2017-11-18 18:30:00.000,Private,True Beginner,Portuguese,0.57,1
2017-11-18 18:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 18:30:00.000,Live,High Beginner,Portuguese,3.9112,4
2017-11-18 18:30:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-18 18:30:00.000,Private,True Beginner,Spanish,2.2551,2
2017-11-18 18:30:00.000,Private,Intermediate,Spanish,0.1558,0
2017-11-18 18:30:00.000,Live,High Beginner,Spanish,20.1029,20
2017-11-18 18:30:00.000,Live,True Beginner,Spanish,13.9689,14
2017-11-18 19:00:00.000,Private,True Beginner,Portuguese,0.5699,1
2017-11-18 19:00:00.000,Live,Intermediate,Spanish,10.6799,11
2017-11-18 19:00:00.000,Private,True Beginner,Spanish,2.0434,2
2017-11-18 19:00:00.000,Private,High Beginner,Spanish,2.5244,3
2017-11-18 19:00:00.000,Live,High Beginner,Portuguese,3.0207,3
2017-11-18 19:00:00.000,Live,Intermediate,Portuguese,2.1301,2
2017-11-18 19:00:00.000,Live,True Beginner,Portuguese,2.277,2
2017-11-18 19:00:00.000,Live,High Beginner,Spanish,21.4605,21
2017-11-18 19:00:00.000,Private,Intermediate,Spanish,0.82,1
2017-11-18 19:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 19:00:00.000,Live,True Beginner,Spanish,16.3885,16
2017-11-18 19:00:00.000,Private,High Beginner,Portuguese,0.5765,1
2017-11-18 19:30:00.000,Live,High Beginner,Spanish,20.5335,21
2017-11-18 19:30:00.000,Private,High Beginner,Spanish,2.7141,3
2017-11-18 19:30:00.000,Private,High Beginner,Portuguese,0.5765,1
2017-11-18 19:30:00.000,Live,True Beginner,Spanish,16.3519,16
2017-11-18 19:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 19:30:00.000,Live,High Beginner,Portuguese,2.9842,3
2017-11-18 19:30:00.000,Live,True Beginner,Portuguese,1.8244,2
2017-11-18 19:30:00.000,Live,Intermediate,Spanish,9.9938,10
2017-11-18 19:30:00.000,Private,True Beginner,Spanish,1.7806,2
2017-11-18 19:30:00.000,Live,Intermediate,Portuguese,1.5645,2
2017-11-18 19:30:00.000,Private,Intermediate,Spanish,0.9696,1
2017-11-18 19:30:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 20:00:00.000,Private,True Beginner,Portuguese,0.7962,1
2017-11-18 20:00:00.000,Live,High Beginner,Spanish,20.6831,21
2017-11-18 20:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 20:00:00.000,Private,Intermediate,Spanish,0.2689,0
2017-11-18 20:00:00.000,Live,High Beginner,Portuguese,2.4185,2
2017-11-18 20:00:00.000,Live,True Beginner,Portuguese,1.8244,2
2017-11-18 20:00:00.000,Private,True Beginner,Spanish,1.704,2
2017-11-18 20:00:00.000,Live,Intermediate,Spanish,9.7529,10
2017-11-18 20:00:00.000,Live,Intermediate,Portuguese,1.1266,1
2017-11-18 20:00:00.000,Live,True Beginner,Spanish,15.3265,15
2017-11-18 20:00:00.000,Private,High Beginner,Spanish,2.9769,3
2017-11-18 20:00:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-18 20:30:00.000,Live,High Beginner,Portuguese,2.2069,2
2017-11-18 20:30:00.000,Private,High Beginner,Spanish,2.7141,3
2017-11-18 20:30:00.000,Live,Intermediate,Portuguese,1.4513,1
2017-11-18 20:30:00.000,Private,Intermediate,Spanish,0.9696,1
2017-11-18 20:30:00.000,Live,High Beginner,Spanish,22.6064,23
2017-11-18 20:30:00.000,Live,Intermediate,Spanish,8.1983,8
2017-11-18 20:30:00.000,Live,True Beginner,Spanish,16.3519,16
2017-11-18 20:30:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 20:30:00.000,Live,True Beginner,Portuguese,1.7113,2
2017-11-18 20:30:00.000,Private,High Beginner,Portuguese,0.6896,1
2017-11-18 20:30:00.000,Private,True Beginner,Spanish,1.9303,2
2017-11-18 20:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 21:00:00.000,Live,High Beginner,Spanish,24.4457,24
2017-11-18 21:00:00.000,Private,True Beginner,Portuguese,0.5699,1
2017-11-18 21:00:00.000,Private,High Beginner,Spanish,2.8638,3
2017-11-18 21:00:00.000,Private,Intermediate,Spanish,1.0828,1
2017-11-18 21:00:00.000,Live,True Beginner,Portuguese,1.0471,1
2017-11-18 21:00:00.000,Live,Intermediate,Portuguese,1.5645,2
2017-11-18 21:00:00.000,Live,Intermediate,Spanish,9.866,10
2017-11-18 21:00:00.000,Private,True Beginner,Spanish,1.9303,2
2017-11-18 21:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 21:00:00.000,Live,High Beginner,Portuguese,2.4185,2
2017-11-18 21:00:00.000,Private,High Beginner,Portuguese,0.8028,1
2017-11-18 21:00:00.000,Live,True Beginner,Spanish,18.4614,18
2017-11-18 21:30:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 21:30:00.000,Private,Intermediate,Spanish,0.3821,0
2017-11-18 21:30:00.000,Private,High Beginner,Spanish,2.6375,3
2017-11-18 21:30:00.000,Live,High Beginner,Portuguese,1.7178,2
2017-11-18 21:30:00.000,Private,True Beginner,Spanish,1.704,2
2017-11-18 21:30:00.000,Live,True Beginner,Portuguese,1.1603,1
2017-11-18 21:30:00.000,Live,True Beginner,Spanish,19.5488,20
2017-11-18 21:30:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-18 21:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 21:30:00.000,Live,High Beginner,Spanish,20.924,21
2017-11-18 21:30:00.000,Live,Intermediate,Spanish,9.5048,10
2017-11-18 21:30:00.000,Live,Intermediate,Portuguese,0.6375,1
2017-11-18 22:00:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-18 22:00:00.000,Private,True Beginner,Spanish,2.1565,2
2017-11-18 22:00:00.000,Live,Intermediate,Spanish,10.658,11
2017-11-18 22:00:00.000,Live,Intermediate,Portuguese,0.6375,1
2017-11-18 22:00:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 22:00:00.000,Live,True Beginner,Portuguese,0.7843,1
2017-11-18 22:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 22:00:00.000,Private,Intermediate,Spanish,0.82,1
2017-11-18 22:00:00.000,Live,True Beginner,Spanish,18.5453,19
2017-11-18 22:00:00.000,Private,High Beginner,Spanish,3.882,4
2017-11-18 22:00:00.000,Live,High Beginner,Portuguese,1.4916,1
2017-11-18 22:00:00.000,Live,High Beginner,Spanish,24.2194,24
2017-11-18 22:30:00.000,Private,High Beginner,Spanish,2.5025,3
2017-11-18 22:30:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-18 22:30:00.000,Private,True Beginner,Portuguese,0.5699,1
2017-11-18 22:30:00.000,Live,Intermediate,Portuguese,0.6375,1
2017-11-18 22:30:00.000,Private,True Beginner,Spanish,1.704,2
2017-11-18 22:30:00.000,Live,True Beginner,Portuguese,0.5581,1
2017-11-18 22:30:00.000,Private,Intermediate,Spanish,0.2689,0
2017-11-18 22:30:00.000,Live,True Beginner,Spanish,19.7897,20
2017-11-18 22:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 22:30:00.000,Live,Intermediate,Spanish,10.7711,11
2017-11-18 22:30:00.000,Live,High Beginner,Portuguese,1.6047,2
2017-11-18 22:30:00.000,Live,High Beginner,Spanish,21.4751,21
2017-11-18 23:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-18 23:00:00.000,Private,Intermediate,Spanish,0.0427,0
2017-11-18 23:00:00.000,Live,High Beginner,Portuguese,0.6777,1
2017-11-18 23:00:00.000,Private,High Beginner,Spanish,2.2762,2
2017-11-18 23:00:00.000,Live,High Beginner,Spanish,17.3913,17
2017-11-18 23:00:00.000,Private,True Beginner,Spanish,1.6055,2
2017-11-18 23:00:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-18 23:00:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 23:00:00.000,Live,Intermediate,Spanish,8.4793,8
2017-11-18 23:00:00.000,Live,True Beginner,Portuguese,0.6712,1
2017-11-18 23:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 23:00:00.000,Live,True Beginner,Spanish,14.6878,15
2017-11-18 23:30:00.000,Private,Intermediate,Spanish,0.2689,0
2017-11-18 23:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-18 23:30:00.000,Live,High Beginner,Portuguese,0.5646,1
2017-11-18 23:30:00.000,Live,Intermediate,Spanish,4.6802,5
2017-11-18 23:30:00.000,Private,High Beginner,Spanish,2.05,2
2017-11-18 23:30:00.000,Live,High Beginner,Spanish,14.6688,15
2017-11-18 23:30:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-18 23:30:00.000,Private,True Beginner,Spanish,1.3427,1
2017-11-18 23:30:00.000,Live,True Beginner,Portuguese,0.6712,1
2017-11-18 23:30:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-18 23:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-18 23:30:00.000,Live,True Beginner,Spanish,10.8413,11
2017-11-19 00:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-19 00:00:00.000,Private,True Beginner,Spanish,1.569,2
2017-11-19 00:00:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-19 00:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-19 00:00:00.000,Live,True Beginner,Spanish,12.2828,12
2017-11-19 00:00:00.000,Live,Intermediate,Spanish,3.9649,4
2017-11-19 00:00:00.000,Private,High Beginner,Spanish,0.8967,1
2017-11-19 00:00:00.000,Live,True Beginner,Portuguese,0.5581,1
2017-11-19 00:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-19 00:00:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-19 00:00:00.000,Live,High Beginner,Spanish,12.0705,12
2017-11-19 00:00:00.000,Live,High Beginner,Portuguese,0.5646,1
2017-11-19 00:30:00.000,Live,True Beginner,Spanish,8.5969,9
2017-11-19 00:30:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-19 00:30:00.000,Live,True Beginner,Portuguese,0.5581,1
2017-11-19 00:30:00.000,Live,Intermediate,Spanish,2.8263,3
2017-11-19 00:30:00.000,Private,True Beginner,Spanish,1.6821,2
2017-11-19 00:30:00.000,Live,High Beginner,Spanish,9.8078,10
2017-11-19 00:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-19 00:30:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-19 00:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-19 00:30:00.000,Private,High Beginner,Spanish,0.8967,1
2017-11-19 00:30:00.000,Live,High Beginner,Portuguese,0.6777,1
2017-11-19 00:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-19 01:00:00.000,Private,High Beginner,Spanish,0.7836,1
2017-11-19 01:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-19 01:00:00.000,Live,High Beginner,Spanish,5.1584,5
2017-11-19 01:00:00.000,Private,True Beginner,Spanish,0.777,1
2017-11-19 01:00:00.000,Private,High Beginner,Portuguese,0.4634,0
2017-11-19 01:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-19 01:00:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-19 01:00:00.000,Live,True Beginner,Portuguese,0.5581,1
2017-11-19 01:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-19 01:00:00.000,Live,High Beginner,Portuguese,0.5646,1
2017-11-19 01:00:00.000,Live,Intermediate,Spanish,2.9248,3
2017-11-19 01:00:00.000,Live,True Beginner,Spanish,5.8671,6
2017-11-19 01:30:00.000,Live,Intermediate,Spanish,2.9248,3
2017-11-19 01:30:00.000,Live,High Beginner,Portuguese,0.5646,1
2017-11-19 01:30:00.000,Live,True Beginner,Spanish,2.2943,2
2017-11-19 01:30:00.000,Private,True Beginner,Portuguese,0.5699,1
2017-11-19 01:30:00.000,Live,True Beginner,Portuguese,0.5581,1
2017-11-19 01:30:00.000,Private,High Beginner,Portuguese,0.4633,0
2017-11-19 01:30:00.000,Live,High Beginner,Spanish,5.0452,5
2017-11-19 01:30:00.000,Private,True Beginner,Spanish,0.777,1
2017-11-19 01:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-19 01:30:00.000,Private,High Beginner,Spanish,0.8967,1
2017-11-19 01:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-19 01:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-19 02:00:00.000,Live,Intermediate,Spanish,0.9577,1
2017-11-19 02:00:00.000,Private,True Beginner,Portuguese,0.4568,0
2017-11-19 02:00:00.000,Private,Intermediate,Spanish,0,0
2017-11-19 02:00:00.000,Private,High Beginner,Portuguese,0.4633,0
2017-11-19 02:00:00.000,Live,True Beginner,Spanish,3.546,4
2017-11-19 02:00:00.000,Private,Intermediate,Portuguese,0,0
2017-11-19 02:00:00.000,Private,True Beginner,Spanish,0.777,1
2017-11-19 02:00:00.000,Live,Intermediate,Portuguese,0,0
2017-11-19 02:00:00.000,Live,High Beginner,Spanish,3.7789,4
2017-11-19 02:00:00.000,Live,High Beginner,Portuguese,0.5646,1
2017-11-19 02:00:00.000,Private,High Beginner,Spanish,0.8967,1
2017-11-19 02:00:00.000,Live,True Beginner,Portuguese,0.5581,1
2017-11-19 02:30:00.000,Live,High Beginner,Spanish,1.9249,2
2017-11-19 02:30:00.000,Live,Intermediate,Portuguese,0,0
2017-11-19 02:30:00.000,Private,High Beginner,Portuguese,0.4633,0
2017-11-19 02:30:00.000,Live,Intermediate,Spanish,1.6584,2
2017-11-19 02:30:00.000,Live,True Beginner,Portuguese,0.5581,1
2017-11-19 02:30:00.000,Private,Intermediate,Portuguese,0,0
2017-11-19 02:30:00.000,Private,Intermediate,Spanish,0,0
2017-11-19 02:30:00.000,Live,High Beginner,Portuguese,0.6777,1
2017-11-19 02:30:00.000,Private,High Beginner,Spanish,1.0099,1
2017-11-19 02:30:00.000,Live,True Beginner,Spanish,1.1411,1
2017-11-19 02:30:00.000,Private,True Beginner,Spanish,0.777,1
2017-11-19 02:30:00.000,Private,True Beginner,Portuguese,0.4568,0
